OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;Chrysophyceae;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;Chrysophyceae;E222;,7
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;Diatomea;Bacillariophytina;Mediophyceae;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;Dictyochophyceae;,4
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;Dictyochophyceae;Pedinellales;,2
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;Labyrinthulomycetes;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;MAST-1;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;MAST-3;,1
OSD1_2014-06-21_0m_NPL022,Eukaryota;SAR;Stramenopiles;MAST-7;,1
OSD1_2014-06-21_0m_NPL022,Unclassified;,136
OSD10_2014-06-21_1m_NPL022,Bacteria;,19
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;,6
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;CL500-29_marine_group;,5
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;uncultured;,1
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;,9
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;,10
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;Candidatus_Planktophila;,14
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Frankiales;Sporichthyaceae;hgcI_clade;,86
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;,2
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;,8
OSD10_2014-06-21_1m_NPL022,Bacteria;Actinobacteria;Actinobacteria;Micrococcales;Microbacteriaceae;Alpinimonas;,1
